id	list	window	wpm	reg_count	index	accuracy	sentence_id	sentence
4m21	4	0	264	1	62	1	8	Приблизительно в центре тайги мопед упал в сугроб и сломалс
4m21	4	0	150	NA	63	-1	25	Наши власти позволяют себе излишества, создавая иллюзию бл�
4m21	4	0	149	3	64	-1	20	Выходя замуж, ты надеялась обрести спокойствие, уютный дом,
4m21	4	12	287	1	65	-1	83	Во избежание ожогов надо нанести на лицо небольшое количес�
4m21	4	16	233	2	66	-1	29	Володя каким-то образом узнал то, чего ему не надо было знат�
4m21	4	12	285	1	67	1	77	Когда родители пригрозили не взять её с собой, Маша очень ра
4m21	4	0	212	4	68	-1	23	Я люблю салат из картошки с зеленью, заправленный пахучим п�
4m21	4	0	278	2	69	-1	13	Ему удалось вскрыть банку об острый край бампера своего авт
4m21	4	16	270	2	70	1	42	Её сын Гриша умер бездетным, и младший сын остался единстве�
4m21	4	16	182	1	71	-1	27	Мы установили камеру на новый штатив и приступили к съёмкам.
4m21	4	12	237	2	72	-1	73	Чтобы придать объём тонким волосам, нанесите на них лечебну
4m21	4	16	237	2	73	-1	43	Автор принадлежит к числу последних свидетелей страшных со
4m21	4	0	131	3	74	-1	22	Она почти не изменилась, только слегка пополнела и появилис
4m21	4	12	183	3	75	-1	78	Этот студент получает только отличные оценки с самого перв�
4m21	4	12	283	0	76	-1	66	У директора школы был тонкий нюх на талантливых педагогов.
4m21	4	14	196	2	77	1	63	Когда мне хотелось сгущёнки, папа мне её привозил, стоило то
4m21	4	12	269	1	78	-1	85	Торговля продуктами питания является одной из самых прибыл
4m21	4	12	114	2	79	-1	76	Здесь потребуется врач, который будет лечить заболевших в э
4m21	4	12	157	4	80	-1	74	Вспоминая журчание водяных струй, мы непременно подумаем о
50m18	2	12	170	3	1	1	35	В сюжете этого фильма какие-то осы устраивают себе гнёзда в
50m18	2	12	136	1	2	1	40	Прибывшие в Австралию миссионеры расспрашивали жителей пр�
50m18	2	12	54	NA	3	-1	41	В вопросе послышался упрёк командиру, словно он был виновни
50m18	2	12	142	4	4	-1	33	Я сделала шаг навстречу: приехала к ней, попросив выслушать
50m18	2	0	148	3	5	-1	61	Отвернув цветастое покрывало, она осторожно присела на кра�
50m18	2	12	173	1	6	-1	27	Мы установили камеру на новый штатив и приступили к съёмкам.
50m18	2	16	159	1	7	-1	83	Во избежание ожогов надо нанести на лицо небольшое количес�
50m18	2	0	154	3	8	1	56	Журналист взял карандаш, подвинул к себе чистый лист и напи�
50m18	2	12	187	1	9	-1	44	Существуют такие микробы, которые могут жить при температу�
50m18	2	0	90	NA	10	-1	64	В речи учёного прозвучало неявное сопоставление с другим, з
50m18	2	14	115	1	11	-1	10	В конверте вместе с деньгами была обнаружена записка с угро
50m18	2	0	205	5	12	-1	47	Я сказал, что русский солдат омоет сапоги в Индийском океан�
50m18	2	0	162	5	13	-1	62	Не поручайте мужу ухаживать за рыбками в аквариуме, он обяз�
50m18	2	14	95	4	14	-1	15	Если мы позволим этим людям уйти, наши проекты станут гораз�
50m18	2	16	134	5	15	-1	79	Возможности этих перемен будут обсуждаться в Париже летом �
50m18	2	16	141	1	16	-1	84	Каждое утро на самый верх крыши МГУ поднимается симпатична�
50m18	2	12	138	2	17	1	42	Её сын Гриша умер бездетным, и младший сын остался единстве�
50m18	2	12	187	5	18	1	30	У моего отца был счёт в швейцарском банке, он был лесоторгов
50m18	2	0	186	3	19	-1	57	Дрозды и скворцы начали вить семейные гнёзда неподалеку др�
50m18	2	16	114	3	20	-1	66	У директора школы был тонкий нюх на талантливых педагогов.
50m18	2	0	117	NA	21	1	63	Когда мне хотелось сгущёнки, папа мне её привозил, стоило то
50m18	2	0	212	1	22	-1	60	Количество денег в обороте выросло благодаря союзу с амери�
50m18	2	16	105	7	23	1	77	Когда родители пригрозили не взять её с собой, Маша очень ра
50m18	2	12	148	0	24	1	45	На филологическом факультете студенты заметят явный крен в
50m18	2	14	114	2	25	-1	20	Выходя замуж, ты надеялась обрести спокойствие, уютный дом,
50m18	2	16	151	3	26	1	70	У мамы есть подруга, которая живёт прямо напротив здания те�
50m18	2	14	132	5	27	-1	12	На болотах оставался ещё лёд, но на берегах реки появилась т
50m18	2	0	180	1	28	-1	65	После завершения техосмотра эксперты называют цену, по кот�
50m18	2	0	181	4	29	-1	49	Мне нравится сын коллеги, который недавно заходил в наш отд�
50m18	2	16	104	5	30	-1	74	Вспоминая журчание водяных струй, мы непременно подумаем о
50m18	2	14	118	5	31	1	19	Ей хотелось выплеснуть чай на бежевый Юлин пиджак, но она сд
50m18	2	0	170	5	32	-1	59	Этот роман захватывает читателя с первой страницы и держит
50m18	2	0	236	2	33	-1	55	Не обнаружив ничего в досье, сыщики решили рыть в другом нап
50m18	2	0	213	2	34	-1	54	У Пашки обгорели ресницы и щёки, ходит, намазанный кремом от
50m18	2	12	184	2	35	-1	29	Володя каким-то образом узнал то, чего ему не надо было знат�
50m18	2	16	162	5	36	-1	68	Они не ели целый день, несчастные дети, и были очень голодны.
50m18	2	14	127	4	37	-1	22	Она почти не изменилась, только слегка пополнела и появилис
50m18	2	14	88	6	38	-1	23	Я люблю салат из картошки с зеленью, заправленный пахучим п�
50m18	2	16	170	4	39	1	75	Она успевала убраться, разморозить фарш и приготовить ужин
50m18	2	0	155	5	40	-1	58	Можно будет бросить дополнительные занятия, и даже школу мо
50m18	2	14	151	2	41	-1	24	Убедительно просим вас разборчиво заполнять купон, желател
50m18	2	0	159	2	42	1	51	Олень бродил среди берёз, жевал талый снег и поглядывал за р
50m18	2	16	146	4	43	1	69	На привале у озера юный турист вручил товарищам ведро и кув�
50m18	2	14	144	4	44	-1	13	Ему удалось вскрыть банку об острый край бампера своего авт
50m18	2	0	210	0	45	1	52	Душа требовала красоты, и Николай Фомин украсил свой дом ре�
50m18	2	12	207	2	46	-1	39	Приготовь себе диетические овощные блюда, сытные и восхити�
50m18	2	12	191	5	47	-1	36	За два года накопилась уйма вопросов, на которые надо было о
50m18	2	16	244	0	48	-1	78	Этот студент получает только отличные оценки с самого перв�
50m18	2	12	161	3	49	-1	32	Там, недалеко от кухонной двери, сидел лис с треугольной мор
50m18	2	12	144	5	50	-1	26	Он вскрыл пачку сухарей, заварил чай, достал чашки и ложки.
50m18	2	14	171	4	51	1	9	Елена сидела в кресле, молодая Мурка урчала у неё на коленях.
50m18	2	16	165	1	52	-1	80	Ненужный коврик из твёрдой пластмассы пригодится как подст
50m18	2	14	222	2	53	-1	11	Ваня раскрыл было рот, но понял, что что-то не так, и промолча
50m18	2	14	205	3	54	1	14	На вторичном рынке жилья розетки заклеивают обоями во врем�
50m18	2	16	120	7	55	-1	85	Торговля продуктами питания является одной из самых прибыл
50m18	2	0	282	2	56	-1	48	Взяв с собой фотоаппарат, вся семья поехала в парк на пикник.
50m18	2	16	188	4	57	-1	73	Чтобы придать объём тонким волосам, нанесите на них лечебну
50m18	2	14	163	4	58	-1	16	Покуда я нахожусь у власти, я буду предметом ярых нападок со
50m18	2	0	224	1	59	-1	53	От внимания наблюдателя не должна ускользать даже малейшая
50m18	2	12	195	1	60	-1	28	На массаже тело расслабляется и исчезает напряжение в мышц�
50m18	2	14	187	1	61	-1	17	Выбирая вязаную шапочку, знайте, что лучше шапка цвета хаки
50m18	2	12	157	3	62	-1	43	Автор принадлежит к числу последних свидетелей страшных со
50m18	2	12	90	7	63	-1	37	Собаку, виновницу случившегося, приказали сечь, хотя в чём б
50m18	2	14	217	1	64	1	8	Приблизительно в центре тайги мопед упал в сугроб и сломалс
50m18	2	0	331	0	65	-1	50	Один футболист, который получил растяжение, не участвовал в
50m18	2	14	222	0	66	1	7	Очень хочется заплести бант в косу и надеть красивое платье.
50m18	2	16	176	2	67	1	67	В мои обязанности входило утром включить рубильник в подва�
50m18	2	14	261	1	68	-1	18	Создать настоящие шедевры вам помогут зоркий глаз, терпени�
50m18	2	0	249	2	69	1	46	У нас в Волгограде многие придерживаются иной точки зрения.
50m18	2	12	81	7	70	-1	38	Что может сделать самый сильный вол, если он впряжён в слома
50m18	2	14	93	5	71	-1	25	Наши власти позволяют себе излишества, создавая иллюзию бл�
50m18	2	14	199	4	72	-1	21	Причиной аварии был мобильный телефон, который отвлекал во�
50m18	2	16	231	2	73	-1	72	Существует легенда, что Ноев ковчег вынесло на вершину этой
50m18	2	12	196	2	74	-1	34	В тот момент атмосфера наших посиделок внезапно сильно изм�
50m18	2	14	225	3	75	-1	6	Перед ним снова была прежняя Маша, которую он знал и любил.
50m18	2	16	111	5	76	-1	81	В лесу ветром трепало сухие стебли растений, почерневшие от
50m18	2	16	260	1	77	-1	82	В современном обществе семья и школа оказывают большое вли�
50m18	2	12	90	NA	78	-1	31	В числе возможных кандидатов называют депутата от партии п�
50m18	2	16	132	5	79	-1	76	Здесь потребуется врач, который будет лечить заболевших в э
50m18	2	16	157	2	80	-1	71	А промывать манную крупу перед тем, как варить её, не пробов�
51m19	3	16	77	6	1	1	7	Очень хочется заплести бант в косу и надеть красивое платье.
51m19	3	12	100	5	2	-1	60	Количество денег в обороте выросло благодаря союзу с амери�
51m19	3	0	96	NA	3	-1	44	Существуют такие микробы, которые могут жить при температу�
51m19	3	12	96	7	4	-1	47	Я сказал, что русский солдат омоет сапоги в Индийском океан�
51m19	3	14	91	5	5	1	69	На привале у озера юный турист вручил товарищам ведро и кув�
51m19	3	12	93	7	6	-1	61	Отвернув цветастое покрывало, она осторожно присела на кра�
51m19	3	0	103	NA	7	-1	31	В числе возможных кандидатов называют депутата от партии п�
51m19	3	0	111	5	8	-1	33	Я сделала шаг навстречу: приехала к ней, попросив выслушать
51m19	3	12	109	6	9	1	46	У нас в Волгограде многие придерживаются иной точки зрения.
51m19	3	16	153	4	10	-1	13	Ему удалось вскрыть банку об острый край бампера своего авт
51m19	3	0	157	3	11	0	40	Прибывшие в Австралию миссионеры расспрашивали жителей пр�
51m19	3	14	116	5	12	-1	84	Каждое утро на самый верх крыши МГУ поднимается симпатична�
51m19	3	0	104	NA	13	1	45	На филологическом факультете студенты заметят явный крен в
51m19	3	12	225	3	14	-1	59	Этот роман захватывает читателя с первой страницы и держит
51m19	3	14	95	NA	15	-1	76	Здесь потребуется врач, который будет лечить заболевших в э
51m19	3	16	234	2	16	-1	6	Перед ним снова была прежняя Маша, которую он знал и любил.
51m19	3	12	189	4	17	-1	62	Не поручайте мужу ухаживать за рыбками в аквариуме, он обяз�
51m19	3	0	152	4	18	-1	41	В вопросе послышался упрёк командиру, словно он был виновни
51m19	3	0	254	2	19	1	42	Её сын Гриша умер бездетным, и младший сын остался единстве�
51m19	3	16	182	5	20	-1	25	Наши власти позволяют себе излишества, создавая иллюзию бл�
51m19	3	0	223	2	21	-1	39	Приготовь себе диетические овощные блюда, сытные и восхити�
51m19	3	14	310	2	22	-1	71	А промывать манную крупу перед тем, как варить её, не пробов�
51m19	3	14	296	2	23	-1	82	В современном обществе семья и школа оказывают большое вли�
51m19	3	14	293	1	24	1	70	У мамы есть подруга, которая живёт прямо напротив здания те�
51m19	3	12	186	3	25	-1	65	После завершения техосмотра эксперты называют цену, по кот�
51m19	3	14	127	4	26	-1	80	Ненужный коврик из твёрдой пластмассы пригодится как подст
51m19	3	12	168	4	27	1	63	Когда мне хотелось сгущёнки, папа мне её привозил, стоило то
51m19	3	16	198	4	28	-1	15	Если мы позволим этим людям уйти, наши проекты станут гораз�
51m19	3	0	236	NA	29	-1	36	За два года накопилась уйма вопросов, на которые надо было о
51m19	3	16	150	4	30	-1	20	Выходя замуж, ты надеялась обрести спокойствие, уютный дом,
51m19	3	14	321	1	31	-1	68	Они не ели целый день, несчастные дети, и были очень голодны.
51m19	3	0	310	2	32	-1	27	Мы установили камеру на новый штатив и приступили к съёмкам.
51m19	3	12	255	0	33	1	51	Олень бродил среди берёз, жевал талый снег и поглядывал за р
51m19	3	16	281	0	34	-1	17	Выбирая вязаную шапочку, знайте, что лучше шапка цвета хаки
51m19	3	14	253	2	35	-1	78	Этот студент получает только отличные оценки с самого перв�
51m19	3	14	185	4	36	-1	85	Торговля продуктами питания является одной из самых прибыл
51m19	3	16	284	1	37	-1	18	Создать настоящие шедевры вам помогут зоркий глаз, терпени�
51m19	3	16	210	3	38	-1	16	Покуда я нахожусь у власти, я буду предметом ярых нападок со
51m19	3	0	374	1	39	-1	29	Володя каким-то образом узнал то, чего ему не надо было знат�
51m19	3	16	248	3	40	-1	21	Причиной аварии был мобильный телефон, который отвлекал во�
51m19	3	14	133	5	41	1	77	Когда родители пригрозили не взять её с собой, Маша очень ра
51m19	3	12	114	6	42	-1	58	Можно будет бросить дополнительные занятия, и даже школу мо
51m19	3	0	176	3	43	-1	34	В тот момент атмосфера наших посиделок внезапно сильно изм�
51m19	3	14	228	0	44	-1	74	Вспоминая журчание водяных струй, мы непременно подумаем о
51m19	3	12	173	1	45	1	52	Душа требовала красоты, и Николай Фомин украсил свой дом ре�
51m19	3	12	184	4	46	-1	50	Один футболист, который получил растяжение, не участвовал в
51m19	3	16	230	2	47	0	14	На вторичном рынке жилья розетки заклеивают обоями во врем�
51m19	3	16	279	2	48	-1	11	Ваня раскрыл было рот, но понял, что что-то не так, и промолча
51m19	3	12	NA	1	49	-1	57	Дрозды и скворцы начали вить семейные гнёзда неподалеку др�
51m19	3	16	326	1	50	-1	22	Она почти не изменилась, только слегка пополнела и появилис
51m19	3	14	230	1	51	-1	66	У директора школы был тонкий нюх на талантливых педагогов.
51m19	3	14	NA	1	52	-1	72	Существует легенда, что Ноев ковчег вынесло на вершину этой
51m19	3	0	345	0	53	1	35	В сюжете этого фильма какие-то осы устраивают себе гнёзда в
51m19	3	0	270	1	54	-1	26	Он вскрыл пачку сухарей, заварил чай, достал чашки и ложки.
51m19	3	16	NA	NA	55	-1	12	На болотах оставался ещё лёд, но на берегах реки появилась т
51m19	3	16	250	1	56	-1	24	Убедительно просим вас разборчиво заполнять купон, желател
51m19	3	16	NA	NA	57	-1	10	В конверте вместе с деньгами была обнаружена записка с угро
51m19	3	12	191	1	58	-1	64	В речи учёного прозвучало неявное сопоставление с другим, з
51m19	3	12	290	0	59	-1	53	От внимания наблюдателя не должна ускользать даже малейшая
51m19	3	0	212	2	60	-1	43	Автор принадлежит к числу последних свидетелей страшных со
51m19	3	16	NA	1	61	1	9	Елена сидела в кресле, молодая Мурка урчала у неё на коленях.
51m19	3	12	158	5	62	-1	54	У Пашки обгорели ресницы и щёки, ходит, намазанный кремом от
51m19	3	14	305	2	63	-1	83	Во избежание ожогов надо нанести на лицо небольшое количес�
51m19	3	0	276	1	64	-1	32	Там, недалеко от кухонной двери, сидел лис с треугольной мор
51m19	3	14	271	NA	65	-1	73	Чтобы придать объём тонким волосам, нанесите на них лечебну
51m19	3	16	NA	1	66	1	19	Ей хотелось выплеснуть чай на бежевый Юлин пиджак, но она сд
51m19	3	0	277	3	67	1	30	У моего отца был счёт в швейцарском банке, он был лесоторгов
51m19	3	16	176	3	68	1	8	Приблизительно в центре тайги мопед упал в сугроб и сломалс
51m19	3	16	243	2	69	-1	23	Я люблю салат из картошки с зеленью, заправленный пахучим п�
51m19	3	14	235	1	70	1	67	В мои обязанности входило утром включить рубильник в подва�
51m19	3	12	191	3	71	-1	48	Взяв с собой фотоаппарат, вся семья поехала в парк на пикник.
51m19	3	14	193	4	72	-1	81	В лесу ветром трепало сухие стебли растений, почерневшие от
51m19	3	12	NA	NA	73	-1	49	Мне нравится сын коллеги, который недавно заходил в наш отд�
51m19	3	0	NA	NA	74	-1	37	Собаку, виновницу случившегося, приказали сечь, хотя в чём б
51m19	3	14	NA	NA	75	1	75	Она успевала убраться, разморозить фарш и приготовить ужин
51m19	3	12	NA	1	76	0	56	Журналист взял карандаш, подвинул к себе чистый лист и напи�
51m19	3	14	315	0	77	-1	79	Возможности этих перемен будут обсуждаться в Париже летом �
51m19	3	0	NA	1	78	-1	38	Что может сделать самый сильный вол, если он впряжён в слома
51m19	3	0	335	2	79	-1	28	На массаже тело расслабляется и исчезает напряжение в мышц�
51m19	3	12	241	NA	80	-1	55	Не обнаружив ничего в досье, сыщики решили рыть в другом нап
52f20	4	16	269	2	1	-1	34	В тот момент атмосфера наших посиделок внезапно сильно изм�
52f20	4	16	159	3	2	-1	43	Автор принадлежит к числу последних свидетелей страшных со
52f20	4	12	270	2	3	-1	66	У директора школы был тонкий нюх на талантливых педагогов.
52f20	4	0	347	1	4	-1	11	Ваня раскрыл было рот, но понял, что что-то не так, и промолча
52f20	4	12	134	2	5	1	77	Когда родители пригрозили не взять её с собой, Маша очень ра
52f20	4	14	334	2	6	-1	55	Не обнаружив ничего в досье, сыщики решили рыть в другом нап
52f20	4	12	271	2	7	1	70	У мамы есть подруга, которая живёт прямо напротив здания те�
52f20	4	14	250	2	8	-1	54	У Пашки обгорели ресницы и щёки, ходит, намазанный кремом от
52f20	4	0	385	1	9	-1	15	Если мы позволим этим людям уйти, наши проекты станут гораз�
52f20	4	16	85	NA	10	1	45	На филологическом факультете студенты заметят явный крен в
52f20	4	16	264	2	11	-1	32	Там, недалеко от кухонной двери, сидел лис с треугольной мор
52f20	4	12	109	6	12	-1	78	Этот студент получает только отличные оценки с самого перв�
52f20	4	0	140	4	13	-1	25	Наши власти позволяют себе излишества, создавая иллюзию бл�
52f20	4	12	106	7	14	-1	76	Здесь потребуется врач, который будет лечить заболевших в э
52f20	4	16	198	2	15	-1	41	В вопросе послышался упрёк командиру, словно он был виновни
52f20	4	12	121	5	16	-1	84	Каждое утро на самый верх крыши МГУ поднимается симпатична�
52f20	4	0	228	3	17	-1	24	Убедительно просим вас разборчиво заполнять купон, желател
52f20	4	12	79	NA	18	-1	71	А промывать манную крупу перед тем, как варить её, не пробов�
52f20	4	12	NA	2	19	-1	68	Они не ели целый день, несчастные дети, и были очень голодны.
52f20	4	16	318	1	20	-1	28	На массаже тело расслабляется и исчезает напряжение в мышц�
52f20	4	14	NA	1	21	-1	48	Взяв с собой фотоаппарат, вся семья поехала в парк на пикник.
52f20	4	14	217	1	22	-1	53	От внимания наблюдателя не должна ускользать даже малейшая
52f20	4	12	83	NA	23	-1	80	Ненужный коврик из твёрдой пластмассы пригодится как подст
52f20	4	16	163	5	24	1	42	Её сын Гриша умер бездетным, и младший сын остался единстве�
52f20	4	16	273	2	25	-1	38	Что может сделать самый сильный вол, если он впряжён в слома
52f20	4	0	388	1	26	-1	22	Она почти не изменилась, только слегка пополнела и появилис
52f20	4	14	100	NA	27	-1	64	В речи учёного прозвучало неявное сопоставление с другим, з
52f20	4	14	156	5	28	-1	65	После завершения техосмотра эксперты называют цену, по кот�
52f20	4	0	298	1	29	-1	17	Выбирая вязаную шапочку, знайте, что лучше шапка цвета хаки
52f20	4	0	278	1	30	-1	23	Я люблю салат из картошки с зеленью, заправленный пахучим п�
52f20	4	0	379	1	31	-1	18	Создать настоящие шедевры вам помогут зоркий глаз, терпени�
52f20	4	0	357	1	32	1	19	Ей хотелось выплеснуть чай на бежевый Юлин пиджак, но она сд
52f20	4	16	153	6	33	1	40	Прибывшие в Австралию миссионеры расспрашивали жителей пр�
52f20	4	16	309	2	34	-1	29	Володя каким-то образом узнал то, чего ему не надо было знат�
52f20	4	0	402	0	35	-1	13	Ему удалось вскрыть банку об острый край бампера своего авт
52f20	4	14	331	NA	36	-1	49	Мне нравится сын коллеги, который недавно заходил в наш отд�
52f20	4	14	88	NA	37	-1	57	Дрозды и скворцы начали вить семейные гнёзда неподалеку др�
52f20	4	0	NA	NA	38	-1	21	Причиной аварии был мобильный телефон, который отвлекал во�
52f20	4	12	NA	2	39	-1	73	Чтобы придать объём тонким волосам, нанесите на них лечебну
52f20	4	16	220	4	40	-1	44	Существуют такие микробы, которые могут жить при температу�
52f20	4	0	130	NA	41	1	9	Елена сидела в кресле, молодая Мурка урчала у неё на коленях.
52f20	4	0	380	NA	42	-1	20	Выходя замуж, ты надеялась обрести спокойствие, уютный дом,
52f20	4	14	162	3	43	1	51	Олень бродил среди берёз, жевал талый снег и поглядывал за р
52f20	4	14	213	4	44	-1	60	Количество денег в обороте выросло благодаря союзу с амери�
52f20	4	16	290	2	45	-1	26	Он вскрыл пачку сухарей, заварил чай, достал чашки и ложки.
52f20	4	14	326	1	46	1	56	Журналист взял карандаш, подвинул к себе чистый лист и напи�
52f20	4	0	154	NA	47	-1	16	Покуда я нахожусь у власти, я буду предметом ярых нападок со
52f20	4	12	239	3	48	1	75	Она успевала убраться, разморозить фарш и приготовить ужин
52f20	4	0	369	0	49	-1	10	В конверте вместе с деньгами была обнаружена записка с угро
52f20	4	14	262	2	50	-1	50	Один футболист, который получил растяжение, не участвовал в
52f20	4	0	155	4	51	1	14	На вторичном рынке жилья розетки заклеивают обоями во врем�
52f20	4	16	182	2	52	-1	27	Мы установили камеру на новый штатив и приступили к съёмкам.
52f20	4	12	303	1	53	-1	82	В современном обществе семья и школа оказывают большое вли�
52f20	4	12	91	NA	54	-1	79	Возможности этих перемен будут обсуждаться в Париже летом �
52f20	4	12	324	1	55	-1	83	Во избежание ожогов надо нанести на лицо небольшое количес�
52f20	4	12	99	NA	56	1	67	В мои обязанности входило утром включить рубильник в подва�
52f20	4	12	262	2	57	-1	74	Вспоминая журчание водяных струй, мы непременно подумаем о
52f20	4	14	NA	NA	58	1	52	Душа требовала красоты, и Николай Фомин украсил свой дом ре�
52f20	4	14	200	NA	59	-1	47	Я сказал, что русский солдат омоет сапоги в Индийском океан�
52f20	4	0	NA	1	60	-1	12	На болотах оставался ещё лёд, но на берегах реки появилась т
52f20	4	12	240	3	61	-1	85	Торговля продуктами питания является одной из самых прибыл
52f20	4	16	270	3	62	-1	39	Приготовь себе диетические овощные блюда, сытные и восхити�
52f20	4	14	138	3	63	-1	61	Отвернув цветастое покрывало, она осторожно присела на кра�
52f20	4	14	293	3	64	-1	62	Не поручайте мужу ухаживать за рыбками в аквариуме, он обяз�
52f20	4	12	268	1	65	1	69	На привале у озера юный турист вручил товарищам ведро и кув�
52f20	4	12	242	2	66	-1	72	Существует легенда, что Ноев ковчег вынесло на вершину этой
52f20	4	16	220	2	67	1	35	В сюжете этого фильма какие-то осы устраивают себе гнёзда в
52f20	4	14	184	NA	68	-1	59	Этот роман захватывает читателя с первой страницы и держит
52f20	4	16	227	4	69	-1	33	Я сделала шаг навстречу: приехала к ней, попросив выслушать
52f20	4	14	211	NA	70	1	46	У нас в Волгограде многие придерживаются иной точки зрения.
52f20	4	12	169	4	71	-1	81	В лесу ветром трепало сухие стебли растений, почерневшие от
52f20	4	14	204	NA	72	1	63	Когда мне хотелось сгущёнки, папа мне её привозил, стоило то
52f20	4	0	332	2	73	-1	6	Перед ним снова была прежняя Маша, которую он знал и любил.
52f20	4	0	NA	2	74	1	7	Очень хочется заплести бант в косу и надеть красивое платье.
52f20	4	16	249	3	75	-1	36	За два года накопилась уйма вопросов, на которые надо было о
52f20	4	16	NA	2	76	-1	37	Собаку, виновницу случившегося, приказали сечь, хотя в чём б
52f20	4	0	197	4	77	0	8	Приблизительно в центре тайги мопед упал в сугроб и сломалс
52f20	4	16	129	4	78	-1	31	В числе возможных кандидатов называют депутата от партии п�
52f20	4	16	119	6	79	1	30	У моего отца был счёт в швейцарском банке, он был лесоторгов
52f20	4	14	168	NA	80	-1	58	Можно будет бросить дополнительные занятия, и даже школу мо
53m19	1	12	86	NA	1	-1	22	Она почти не изменилась, только слегка пополнела и появилис
53m19	1	0	88	NA	2	-1	66	У директора школы был тонкий нюх на талантливых педагогов.
53m19	1	12	95	NA	3	-1	23	Я люблю салат из картошки с зеленью, заправленный пахучим п�
53m19	1	12	91	7	4	1	8	Приблизительно в центре тайги мопед упал в сугроб и сломалс
53m19	1	0	112	5	5	-1	82	В современном обществе семья и школа оказывают большое вли�
53m19	1	12	78	NA	6	-1	24	Убедительно просим вас разборчиво заполнять купон, желател
53m19	1	12	109	NA	7	-1	11	Ваня раскрыл было рот, но понял, что что-то не так, и промолча
53m19	1	16	108	5	8	-1	59	Этот роман захватывает читателя с первой страницы и держит
53m19	1	14	106	NA	9	1	30	У моего отца был счёт в швейцарском банке, он был лесоторгов
53m19	1	16	146	6	10	1	51	Олень бродил среди берёз, жевал талый снег и поглядывал за р
53m19	1	12	96	7	11	1	19	Ей хотелось выплеснуть чай на бежевый Юлин пиджак, но она сд
53m19	1	14	82	NA	12	-1	41	В вопросе послышался упрёк командиру, словно он был виновни
53m19	1	14	97	6	13	-1	27	Мы установили камеру на новый штатив и приступили к съёмкам.
53m19	1	0	76	NA	14	-1	74	Вспоминая журчание водяных струй, мы непременно подумаем о
53m19	1	12	80	NA	15	-1	13	Ему удалось вскрыть банку об острый край бампера своего авт
53m19	1	16	88	NA	16	-1	64	В речи учёного прозвучало неявное сопоставление с другим, з
53m19	1	14	134	4	17	-1	38	Что может сделать самый сильный вол, если он впряжён в слома
53m19	1	0	138	NA	18	1	69	На привале у озера юный турист вручил товарищам ведро и кув�
53m19	1	16	116	6	19	-1	48	Взяв с собой фотоаппарат, вся семья поехала в парк на пикник.
53m19	1	12	145	6	20	-1	16	Покуда я нахожусь у власти, я буду предметом ярых нападок со
53m19	1	0	122	NA	21	1	70	У мамы есть подруга, которая живёт прямо напротив здания те�
53m19	1	0	144	3	22	1	75	Она успевала убраться, разморозить фарш и приготовить ужин
53m19	1	0	129	NA	23	-1	84	Каждое утро на самый верх крыши МГУ поднимается симпатична�
53m19	1	12	75	5	24	1	7	Очень хочется заплести бант в косу и надеть красивое платье.
53m19	1	16	109	NA	25	-1	49	Мне нравится сын коллеги, который недавно заходил в наш отд�
53m19	1	14	85	NA	26	1	35	В сюжете этого фильма какие-то осы устраивают себе гнёзда в
53m19	1	14	73	NA	27	1	45	На филологическом факультете студенты заметят явный крен в
53m19	1	16	130	5	28	-1	62	Не поручайте мужу ухаживать за рыбками в аквариуме, он обяз�
53m19	1	16	145	5	29	-1	61	Отвернув цветастое покрывало, она осторожно присела на кра�
53m19	1	16	135	NA	30	-1	55	Не обнаружив ничего в досье, сыщики решили рыть в другом нап
53m19	1	0	159	2	31	-1	83	Во избежание ожогов надо нанести на лицо небольшое количес�
53m19	1	14	99	4	32	-1	31	В числе возможных кандидатов называют депутата от партии п�
53m19	1	0	120	5	33	-1	73	Чтобы придать объём тонким волосам, нанесите на них лечебну
53m19	1	0	152	3	34	-1	71	А промывать манную крупу перед тем, как варить её, не пробов�
53m19	1	0	162	2	35	-1	85	Торговля продуктами питания является одной из самых прибыл
53m19	1	12	160	NA	36	-1	21	Причиной аварии был мобильный телефон, который отвлекал во�
53m19	1	12	127	NA	37	1	14	На вторичном рынке жилья розетки заклеивают обоями во врем�
53m19	1	12	115	6	38	-1	15	Если мы позволим этим людям уйти, наши проекты станут гораз�
53m19	1	14	153	NA	39	-1	36	За два года накопилась уйма вопросов, на которые надо было о
53m19	1	0	146	2	40	1	67	В мои обязанности входило утром включить рубильник в подва�
53m19	1	14	75	NA	41	-1	37	Собаку, виновницу случившегося, приказали сечь, хотя в чём б
53m19	1	0	298	3	42	-1	68	Они не ели целый день, несчастные дети, и были очень голодны.
53m19	1	16	87	NA	43	-1	65	После завершения техосмотра эксперты называют цену, по кот�
53m19	1	14	115	NA	44	-1	33	Я сделала шаг навстречу: приехала к ней, попросив выслушать
53m19	1	12	147	4	45	-1	6	Перед ним снова была прежняя Маша, которую он знал и любил.
53m19	1	16	125	6	46	1	63	Когда мне хотелось сгущёнки, папа мне её привозил, стоило то
53m19	1	16	101	NA	47	-1	47	Я сказал, что русский солдат омоет сапоги в Индийском океан�
53m19	1	0	181	2	48	-1	79	Возможности этих перемен будут обсуждаться в Париже летом �
53m19	1	12	103	7	49	-1	12	На болотах оставался ещё лёд, но на берегах реки появилась т
53m19	1	14	146	6	50	-1	29	Володя каким-то образом узнал то, чего ему не надо было знат�
